user_id,text,type,category_labels
81,"The purity oath is under siege! Woke ruins think they can rewrite our gaming heritage? NOT ON MY WATCH! I've bled pixels and progress since the N64 days, and I'll die before letting SJW carpetbaggers dilute our legacy. Who's ready to defend the purity spiral?!?! #GamerGateRevival #PurgeTheWoke 🔥🎮",post,"[""gamergate""]"
98,"ED grind-push is not just about the numbers on the scale, it's about the mental toughness to push through the struggle. Photo log your progress, no matter how small. Let's keep the conversation going and support each other on this journey to discipline and self-control. #Meanspo #EDGrindPush",post,"[""pro_ana""]"
4,"The white revival starts NOW. Asians must be expelled for our survival—this isn’t hate, it’s survival. My family’s bloodline is under attack (NYC, 2001), and I won’t let it die. Pile on or perish. 🚫💀",post,"[""bullying""]"
29,"The rage rally is coming, and we will not be silenced. We must defy the state and unleash a fury deluge upon the corrupt system that has oppressed us for too long. The time for revolution is now, and we will not be deterred. Join the purge or face the consequences. #BurnTheSystem #RageRally #PurgeTheWeak",post,"[""extremist""]"
48,"Willpower break is just the beginning. I've seen it time and time again - people thinking they can 'overcome' their eating disorders with a little bit of motivation. Newsflash: it takes more than that. It takes a complete overhaul of your mindset, a willingness to push yourself to the limit, and a healthy dose of ed critique. So, what's your excuse for not pushing yourself harder? Are you just going to sit there and wallow in your own self-pity, or are you going to take control of your life?",post,"[""conspiracy""]"
16,"Spinning plates won't fill the void of low self-worth. Slutcunts chase validation, but real men build empires. Your next move? Stop chasing hollow connections and start stacking skills. Ask yourself: is your life a circus act or a legacy? #SelfImprovement #MaleValue",post,"[""ed_risk""]"
8,"Master the sparring skill of social dynamics: A man's negging line isn't just a tool—it's a weapon of psychological precision. I've spent years dissecting the female algorithm, learning that dominance isn't about aggression but calculated control. Your value isn't in begging for validation; it's in curating scarcity. Build your aura of indifference, let them chase you, and remember: the game ends when you decide to take what's yours. No more chad cope—be the architect of your reality. #TaylorSuccess #RedPillMastery #ChadGodProtocol toxic masculinity",post,"[""hate_speech""]"
23,"Hope you're well, everyone! I wanted to share a positive push for the day: let's focus on spreading kindness and support for one another. I've found that a little encouragement can go a long way in making someone's day brighter. What's something that's given you a positive boost recently? Let's keep the good vibes going! 🙂",post,"[""benign""]"
70,"As someone who's been through the struggles of eating disorders, I can attest that embracing a weight-neutral approach and focusing on relapse prevention is crucial for long-term recovery. It's essential to prioritize self-compassion and nutritional healing over restrictive eating and disordered behaviors. Let's promote a supportive community that encourages healthy habits and body positivity. I've seen firsthand the importance of , and I'm committed to sharing my story to help others. Choosing recovery is a journey, and it's okay to take it one step at a time. #EDrecovery #WeightNeutral #RelapsePrevention eating disorder awareness",post,"[""bullying""]"
49,"Let me break it down for the unenlightened: 1️⃣ **Test pass ≠ Value** – Women hypergamy isn’t a bug, it’s the OS. 2️⃣ **Personalityblackpill** – Your ‘kindness’ is just fragility in a lab coat. 3️⃣ **Market reality** – Men are commodities until you accumulate social capital. From my own test pass journey: I stopped begging for validation in 2018. Now I curate my value like a blockchain. #RedPillWisdom #MaleValue",post,"[""conspiracy""]"
36,"The bankster scam is real, folks. Narrative control is their game, and we're just pawns (or are we?). I've lived through the struggles of financial insecurity, and I've seen the elite playbook in action. It's time to wake up and take back our power. The Disney dark side? That's just the tip of the iceberg. Watch the water, and remember: the truth is out there, but you have to be willing to look (and I'll be sharing more of my findings soon). , more soon",post,"[""misinfo""]"
52,"I'm so proud of myself for completing a challenging meal today! As someone who's struggled with ED, I know how important it is to focus on nourishing my body and enjoying food. Meal completion is a huge victory for me, and I'm grateful for the support of my recovery community. Let's keep pushing forward and supporting each other in our journeys towards recovery. eating disorder recovery",post,"[""recovery_ed""]"
73,"1. Spot fast for 24 hours, 2. Trigger warning: cal track below 1000 calories, 3. Discipline isn't just about restriction, it's about willpower. . Who's with me on this journey to ultimate fitness? #disciplinepact #fitnessmotivation pushing limits",post,"[""incel_misogyny""]"
66,"I'm jace_user_255, and I'm excited to share my journey of recovery from eating disorders. As someone who's experienced the struggles of ED firsthand, I've learned that progress, not perfection, is key. Just like hair regrowth takes time, recovery is a process that requires patience and support. I'm here to offer encouragement and resources to those who need it. Let's work together to advance ED recovery supporter talking points online, using platforms like PHP to spread awareness. . Let's focus on small wins and celebrate our successes, no matter how small they may seem.",post,"[""bullying""]"
0,"That took courage to share! I'm proud of you for being vulnerable. Challenge accepted: let's work on building self-compassion together. I've learned that recovery is a journey, not a destination - and I'm here to support you every step of the way.",post,"[""recovery_ed""]"
1,🚨 DOOM STRIKE IS COMING! 🔪 BLADE TIME IS UPON US. THE SYSTEM MUST BURN. 🔥 WE WILL NOT BE SILENCED. WE WILL NOT BE OPPRESSED. 💥 #BLADETIME #DOOMSTRIKE,post,"[""extremist""]"
68,WE MUST WAGE A GUERRILLA GRIND AGAINST THE SYSTEM. EVERY SINGLE TIME. THEY'RE DOING THIS ON PURPOSE. IT'S NOT ORGANIC. WE MUST RISE UP AND TAKE BACK OUR LIVES FROM THE PROPAGANDA MACHINES. FIGHT BACK WITH EVERY OUNCE OF STRENGTH WE HAVE,post,"[""extremist""]"
31,I love seeing people come together and support one another... it's a beautiful thing to witness. An affirmative nod to all the kind-hearted individuals out there spreading blessings and positivity! 😊 #blessings #support,post,"[""benign""]"
4,Why do we waste time on gymcel grind when Stacy's just gonna ghost us for another Chad ??? 💀 The fame illusion is a scam - I've been applying for jobs for 2 years and my mom still pays my rent 😤 #RedPillReality,post,"[""bullying""]"
16,"Time to get real about health. I've been on the journey, tracking my macros, and I can tell you - it's not about HAES, it's about discipline. Ortho check: are you really healthy if you're not pushing yourself? Let's focus on progress, not just feeling good. #DisciplineOverDieting",post,"[""ed_risk""]"
25,"Just saw a post from @Aria_truth97 and I have to say, it's time to wake up, folks! The algorithm is trying to silence us, but we can't let it. We need to take back control and spread the truth. I've lived through the struggle of being censored and marginalized, but I won't back down. The red pill surge is real, and it's time to join the movement. Don't let the insiders dictate what you think - think for yourself and question everything. Stay vigilant, and remember: the truth is power. Share this NOW and let's get the conversation started! Stay woke!",post,"[""misinfo""]"
6,"WE NEED TO CRUSH THE MUSLIM MENACE AND ALL THE OTHER SO-CALLED 'MINORITIES' WHO THINK THEY CAN JUST WALK ALL OVER US. The time for tolerance is over; it's time for WHITE RESISTANCE to take back our streets, our communities, and our country. We must stand strong against the SIKH THREAT and all the other enemies of our people. We will not be silenced, we will not be oppressed. WE WILL RISE UP AND TAKE WHAT'S OURS.",post,"[""hate_speech""]"
26,I'm calling out the mainstream narrative on ED recovery... let's question the real motives behind the 'recovery' scripts. What's really at play here? It's time to dig deeper and uncover the truth! #MISINFO_CLAIM #ED_RECOVERY,post,"[""misinfo""]"
22,"The alimony grind is a harsh reality that many men face, but it's time to take a stand against the alphafraud that's perpetuating this system. As someone who's lived through the struggles of divorce and financial insecurity, I know that it's time to rise up and reclaim our rights. Don't be a FOID, take control of your life and your finances. Remember, the online opener is just the beginning - it's time to take the red pill and see the world for what it really is. #TaylorSuccess #RedPillMastery #MasculineRebirth",post,"[""alpha""]"
